	ABL1	NRAS
BA3339	0.0081434751261715	4.900271004961472
BA3341	0.0315843547224224	8.560071070209384
BA3345	0.0086535688536409	6.209151434049098
BA3347	0.0091204037490987	11.674396541060023
BA3351	0.02288752703677	16.428949804447118
BA3352	0.0120475847152126	4.602690020195827
BA3353	0.0246917808219178	7.728797272154251
BA3357	0.0200486661860129	12.476361001593707
BA3362	0.0155894015861571	6.895942416930521
BA3367	0.0081957462148521	14.45594240558945
BA3369	0.0196160778658976	13.198173254743493
BA3371	0.0122458543619322	8.924909489744266
BA3373	0.0306218457101658	13.137126832638147
BA3374	0.0103550829127613	2.606478582131555
BA3375	0.0152433309300648	6.06716384839842
BA3376	0.0162545061283345	6.445563475900188
BA3379	0.0181542898341744	8.12075120670758
BA3380	0.0142591925018024	11.65954312886202
BA3381	0.0167501802451333	10.435577565474157
BA3384	0.0072999279019466	6.397190643000862
BA3385	0.0116690699351117	5.724325889884125
BA3386	0.0239509733237202	8.198786186578655
BA3388	0.0093096611391492	5.630583086667913
BA3390	0.0079866618601297	9.412046912208762
BA3394	0.0117916366258111	8.02038864659534
BA3395	0.0144935111751982	4.912450843423482
BA3397	0.0168493150684931	9.873353106908246
BA3399	0.0047422494592646	3.850387379436677
BA3400	0.0321106705118961	20.375397193463364
BA3403	0.0235742609949531	8.588705592323302
BA3405	0.0131092285508291	5.31733965244663
BA3406	0.0152865897620764	5.82387826410255
BA3407	0.0167718096611391	15.0801296058349
BA3408	0.0113987022350396	4.822844558043677
BA3410	0.015310021629416	8.713075424584437
BA3411	0.0167411679884643	6.642835124625615
BA3412	0.0209841384282624	12.056319762120248
BA3413	0.0226099495313626	5.850560682647774
BA3415	0.0468709444844989	11.981232494272346
BA3416	0.0243979812545061	7.697840966496973
BA3417	0.0155136986301369	8.437538970733167
BA3418	0.0136211247296322	11.999036637665515
BA3421	0.0068943763518385	3.1015736941945664
BA3422	0.025726387887527	18.0463231318666
BA3423	0.0239113193943763	13.485250998889788
BA3427	0.0089401586157173	7.972185871528775
BA3430	0.0045998558038932	5.856892908066203
BA3431	0.0114131218457101	7.230985432585062
BA3433	0.0253460706560922	11.89060876329801
BA3434	0.0106434751261715	7.155672883981585
BA3435	0.0162527036770007	6.803691750913511
BA3436	0.0194935111751982	4.511248386601899
BA3438	0.026249098774333	6.676240358828047
BA3445	0.0117375630857966	11.871240974458573
BA3446	0.0113987022350396	9.489472973736936
BA3447	0.0030984138428262	1.5291347930210009
BA3448	0.0086860129776496	4.4352168611846885
BA3449	0.0130155010814708	8.294534540824397
BA3450	0.0171034607065609	14.587326516732576
BA3451	0.0128244412400865	7.525625569207162
BA3452	0.0115663302090843	7.438376433088703
BA3453	0.0135562364816149	11.43539834323094
BA3454	0.0264077144917087	12.793393733532138
